movie_id,title,tags
750600,Reboot Camp,"['Comedy', 'After', 'finding', 'out', 'that', 'his', 'wife', 'has', 'blown', 'their', 'life', 'savings', 'on', 'self-help', 'gurus,', 'Seymour', 'teams', 'up', 'with', 'his', 'brother', 'Danny,', 'a', 'filmmaker,', 'to', 'document', 'how', 'easy', 'it', 'is', 'to', 'start', 'a', 'fake', 'self-help', 'group', 'and', 'con', 'people', 'into', 'believing', 'just', 'about', 'anything.', 'But', 'once', 'started,', 'the', 'Reboot', 'Camp', 'takes', 'on', 'a', 'life', 'of', 'its', 'own,', 'and', 'grows', 'into', 'a', 'full-blown', 'cult.', 'IvoRaza', 'DavidKoechner', 'EdBegleyJr.', 'ChazBono']"
647302,Benny Loves You,"['Horror', 'Comedy', 'Jack,', 'a', 'man', 'desperate', 'to', 'improve', 'his', 'life,', 'throws', 'away', 'his', 'beloved', 'childhood', 'plush,', 'Benny.', 'It’s', 'a', 'move', 'that', 'has', 'disastrous', 'consequences', 'when', 'Benny', 'springs', 'to', 'life', 'with', 'deadly', 'intentions!', 'KarlHolt', 'KarlHolt', 'ClaireCartwright', 'DavidWayman']"
18561,Oxygen,"['Crime', 'Drama', 'Mystery', 'Thriller', 'When', 'housewife', 'Frances', 'Hannon', 'is', 'abducted', 'and', 'buried', 'alive,', 'detective', 'Madeline', 'Foster', 'is', 'brought', 'in.', 'With', 'only', '24', 'hours', 'before', ""Frances'"", 'oxygen', 'runs', 'out,', 'Madeline', 'pursues', 'the', 'trail', 'laid', 'by', 'a', 'killer', 'calling', 'himself', 'Harry', 'Houdini.', 'After', 'capturing', 'him,', 'Madeline', 'brings', 'Harry', 'back', 'to', 'the', 'police', 'station,', 'but', 'is', 'unable', 'to', 'get', 'him', 'to', 'confess', 'where', 'Frances', 'is', 'buried.', 'As', 'time', 'runs', 'down,', 'Harry', 'gets', 'inside', 'the', 'head', 'of', 'unstable,', 'alcoholic', 'Madeline.', 'AlexandreAja', 'MélanieLaurent', 'MathieuAmalric', 'MalikZidi']"
503736,Army of the Dead,"['Action', 'Adventure', 'Horror', 'Crime', 'Following', 'a', 'zombie', 'outbreak', 'in', 'Las', 'Vegas,', 'a', 'group', 'of', 'mercenaries', 'take', 'the', 'ultimate', 'gamble:', 'venturing', 'into', 'the', 'quarantine', 'zone', 'to', 'pull', 'off', 'the', 'greatest', 'heist', 'ever', 'attempted.', 'ZackSnyder', 'DaveBautista', 'EllaPurnell', 'OmariHardwick']"
578701,Those Who Wish Me Dead,"['Drama', 'Thriller', 'Action', 'A', 'young', 'boy', 'finds', 'himself', 'pursued', 'by', 'two', 'assassins', 'in', 'the', 'Montana', 'wilderness,', 'with', 'a', 'survival', 'expert', 'determined', 'to', 'protect', 'him,', 'and', 'a', 'forest', 'fire', 'threatening', 'to', 'consume', 'them', 'all.', 'TaylorSheridan', 'AngelinaJolie', 'NicholasHoult', 'FinnLittle']"
520663,The Woman in the Window,"['Drama', 'Thriller', 'Crime', 'Mystery', 'An', 'agoraphobic', 'woman', 'living', 'alone', 'in', 'New', 'York', 'begins', 'spying', 'on', 'her', 'new', 'neighbors', 'only', 'to', 'witness', 'a', 'disturbing', 'act', 'of', 'violence.', 'JoeWright', 'AmyAdams', 'GaryOldman', 'AnthonyMackie']"
602734,Spiral,"['Horror', 'Thriller', 'Mystery', 'Working', 'in', 'the', 'shadow', 'of', 'an', 'esteemed', 'police', 'veteran,', 'brash', 'Detective', 'Ezekiel', '“Zeke”', 'Banks', 'and', 'his', 'rookie', 'partner', 'take', 'charge', 'of', 'a', 'grisly', 'investigation', 'into', 'murders', 'that', 'are', 'eerily', 'reminiscent', 'of', 'the', 'city’s', 'gruesome', 'past.', 'Unwittingly', 'entrapped', 'in', 'a', 'deepening', 'mystery,', 'Zeke', 'finds', 'himself', 'at', 'the', 'center', 'of', 'the', 'killer’s', 'morbid', 'game.', 'DarrenLynnBousman', 'ChrisRock', 'MaxMinghella', 'MarisolNichols']"
339395,Georgetown,"['Drama', 'Crime', 'Ulrich', 'Mott', 'is', 'an', 'eccentric', 'and', 'versatile', 'social', 'climber', 'with', 'grandiose', 'plans', 'to', 'affect', 'United', 'States', 'foreign', 'policy.', 'Encouraged', 'in', 'his', 'attempts', 'by', 'his', 'strategically', 'chosen', '(and', 'much', 'older)', 'wife,', 'the', 'well-connected', 'journalist', 'Elsa', 'Brecht,', 'Mott', 'has', 'a', 'knack', 'for', 'making', 'himself', 'indispensable', 'and', 'impossible', 'to', 'ignore.', 'The', 'only', 'one', 'seemingly', 'immune', 'to', 'his', 'charms', 'is', ""Elsa's"", 'daughter', 'Amanda,', 'who', 'might', 'simply', 'disapprove', 'of', 'her', 'mother', 'marrying', 'a', 'much', 'younger', 'man', '-', 'or', 'perhaps', 'she', 'senses', 'something', 'more', 'sinister', 'beneath', 'the', 'smooth-talking', 'surface?', 'ChristophWaltz', 'ChristophWaltz', 'VanessaRedgrave', 'AnnetteBening']"
769749,Finding You,"['Drama', 'Romance', 'Finley,', 'a', 'talented', 'aspiring', 'violinist,', 'meets', 'Beckett,', 'a', 'famous', 'young', 'movie', 'star,', 'on', 'the', 'way', 'to', 'her', 'college', 'semester', 'abroad', 'program', 'in', 'a', 'small', 'coastal', 'village', 'in', 'Ireland.', 'An', 'unexpected', 'romance', 'emerges', 'as', 'the', 'heartthrob', 'Beckett', 'leads', 'the', 'uptight', 'Finley', 'on', 'an', 'adventurous', 'reawakening,', 'and', 'she', 'emboldens', 'him', 'to', 'take', 'charge', 'of', 'his', 'future,', 'until', 'the', 'pressures', 'of', 'his', 'stardom', 'get', 'in', 'the', 'way.', 'BrianBaugh', 'RoseReid', 'JedidiahGoodacre', 'KatherineMcNamara']"
653712,The Killing of Two Lovers,"['Drama', 'David', 'desperately', 'tries', 'to', 'keep', 'his', 'family', 'of', 'six', 'together', 'during', 'a', 'separation', 'from', 'his', 'wife.', 'They', 'both', 'agree', 'to', 'see', 'other', 'people', 'but', 'David', 'struggles', 'to', 'grapple', 'with', 'his', 'wife’s', 'new', 'relationship.', 'RobertMachoian', 'ClayneCrawford', 'SepidehMoafi', 'ChrisCoy']"
738057,616 Wilford Lane,"['Horror', 'Action', 'A', 'grieving', 'man', 'relocates', 'his', 'two', 'teen', 'daughters', 'to', 'a', 'charming', 'town', 'and', 'into', 'their', 'dream', 'home.', 'Quickly', 'the', 'dream', 'becomes', 'an', 'inescapable', 'nightmare.', 'MarkS.Allen,DanteYore', 'JohnLittlefield', 'EricRoberts', 'AlysonGorske']"
603206,Dream Horse,"['Comedy', 'Drama', 'The', 'inspiring', 'true', 'story', 'of', 'Dream', 'Alliance,', 'an', 'unlikely', 'race', 'horse', 'bred', 'by', 'small', 'town', 'bartender,', 'Jan', 'Vokes.', 'With', 'very', 'little', 'money', 'and', 'no', 'experience,', 'Jan', 'convinces', 'her', 'neighbors', 'to', 'chip', 'in', 'their', 'meager', 'earnings', 'to', 'help', 'raise', 'Dream', 'and', 'compete', 'with', 'the', 'racing', 'elites.', 'Their', 'investment', 'pays', 'off', 'as', 'Dream', 'rises', 'through', 'the', 'ranks', 'and', 'becomes', 'a', 'beacon', 'of', 'hope', 'in', 'their', 'struggling', 'community.', 'EurosLyn', 'ToniCollette', 'DamianLewis', 'OwenTeale']"
653659,Blast Beat,"['Drama', 'After', 'their', 'family', 'emigrates', 'from', 'Colombia', 'during', 'the', 'summer', 'of', '‘99,', 'a', 'metalhead', 'science', 'prodigy', 'and', 'his', 'deviant', 'younger', 'brother', 'do', 'their', 'best', 'to', 'adapt', 'to', 'new', 'lives', 'in', 'America.', 'EstebanArango', 'MoisésArias', 'MateoArias', 'DanielDaeKim']"
520763,A Quiet Place Part II,"['Science Fiction', 'Thriller', 'Horror', 'Following', 'the', 'events', 'at', 'home,', 'the', 'Abbott', 'family', 'now', 'face', 'the', 'terrors', 'of', 'the', 'outside', 'world.', 'Forced', 'to', 'venture', 'into', 'the', 'unknown,', 'they', 'realize', 'that', 'the', 'creatures', 'that', 'hunt', 'by', 'sound', 'are', 'not', 'the', 'only', 'threats', 'that', 'lurk', 'beyond', 'the', 'sand', 'path.', 'JohnKrasinski', 'EmilyBlunt', 'CillianMurphy', 'MillicentSimmonds']"
337404,Cruella,"['Comedy', 'Crime', 'In', '1970s', 'London', 'amidst', 'the', 'punk', 'rock', 'revolution,', 'a', 'young', 'grifter', 'named', 'Estella', 'is', 'determined', 'to', 'make', 'a', 'name', 'for', 'herself', 'with', 'her', 'designs.', 'She', 'befriends', 'a', 'pair', 'of', 'young', 'thieves', 'who', 'appreciate', 'her', 'appetite', 'for', 'mischief,', 'and', 'together', 'they', 'are', 'able', 'to', 'build', 'a', 'life', 'for', 'themselves', 'on', 'the', 'London', 'streets.', 'One', 'day,', 'Estella’s', 'flair', 'for', 'fashion', 'catches', 'the', 'eye', 'of', 'the', 'Baroness', 'von', 'Hellman,', 'a', 'fashion', 'legend', 'who', 'is', 'devastatingly', 'chic', 'and', 'terrifyingly', 'haute.', 'But', 'their', 'relationship', 'sets', 'in', 'motion', 'a', 'course', 'of', 'events', 'and', 'revelations', 'that', 'will', 'cause', 'Estella', 'to', 'embrace', 'her', 'wicked', 'side', 'and', 'become', 'the', 'raucous,', 'fashionable', 'and', 'revenge-bent', 'Cruella.', 'CraigGillespie', 'EmmaStone', 'EmmaThompson', 'JoelFry']"
44282,Plan B,"['Comedy', 'Drama', 'Romance', ""Bruno's"", 'plan', 'to', 'win', 'back', 'his', 'ex-girlfriend', 'hits', 'a', 'snag', 'when', 'he', 'becomes', 'attracted', 'to', 'her', 'boyfriend.', 'NatalieMorales', 'KuhooVerma', 'VictoriaMoroles', 'nan']"
597593,Changing the Game,"['Documentary', 'Transgender', 'high', 'school', 'athletes', 'from', 'across', 'the', 'country', 'compete', 'at', 'the', 'top', 'of', 'their', 'fields,', 'while', 'also', 'challenging', 'the', 'boundaries', 'and', 'perceptions', 'of', 'fairness', 'and', 'discrimination.', 'MichaelBarnett', 'MackBeggs', 'SarahRoseHuckman', 'TerryMiller']"
637693,Spirit Untamed,"['Animation', 'Adventure', 'Family', 'Western', 'Lucky', ""Prescott's"", 'life', 'is', 'changed', 'forever', 'when', 'she', 'moves', 'from', 'her', 'home', 'in', 'the', 'city', 'to', 'a', 'small', 'frontier', 'town', 'and', 'befriends', 'a', 'wild', 'mustang', 'named', 'Spirit.', 'ElaineBogan,EnnioTorresan', 'IsabelaMerced', 'MarsaiMartin', 'MckennaGrace']"
423108,The Conjuring: The Devil Made Me Do It,"['Horror', 'Mystery', 'Thriller', 'Paranormal', 'investigators', 'Ed', 'and', 'Lorraine', 'Warren', 'encounter', 'what', 'would', 'become', 'one', 'of', 'the', 'most', 'sensational', 'cases', 'from', 'their', 'files.', 'The', 'fight', 'for', 'the', 'soul', 'of', 'a', 'young', 'boy', 'takes', 'them', 'beyond', 'anything', ""they'd"", 'ever', 'seen', 'before,', 'to', 'mark', 'the', 'first', 'time', 'in', 'U.S.', 'history', 'that', 'a', 'murder', 'suspect', 'would', 'claim', 'demonic', 'possession', 'as', 'a', 'defense.', 'MichaelChaves', 'PatrickWilson', 'VeraFarmiga', ""RuairiO'Connor""]"
514995,Gully,"['Drama', 'Crime', 'A', 'slightly', 'dystopian', 'vision', 'of', 'LA,', 'we', 'follow', 'three', 'disaffected', 'teenagers,', 'Jessie,', 'Calvin', 'and', 'Nicky,', 'all', 'victims', 'of', 'extreme', 'childhoods,', 'running', 'supreme', 'hedonistic', 'riot', 'as', 'they', 'try', 'to', 'work', 'out', 'a', 'way', 'in', 'life.', 'NabilElderkin', 'JacobLatimore', 'CharliePlummer', 'JonathanMajors']"
522406,Flashback,"['Thriller', 'Drama', 'Mystery', 'Frederick', 'Fitzell', 'is', 'living', 'his', 'best', 'life—until', 'he', 'starts', 'having', 'horrific', 'visions', 'of', 'Cindy,', 'a', 'girl', 'who', 'vanished', 'in', 'high', 'school.', 'After', 'reaching', 'out', 'to', 'old', 'friends', 'with', 'whom', 'he', 'used', 'to', 'take', 'a', 'mystery', 'drug', 'called', 'Mercury,', 'Fredrick', 'realizes', 'the', 'only', 'way', 'to', 'stop', 'the', 'visions', 'lies', 'deep', 'within', 'his', 'own', 'memories,', 'so', 'he', 'embarks', 'on', 'a', 'terrifying', 'mental', 'odyssey', 'to', 'learn', 'the', 'truth.', 'ChristopherMacBride', ""DylanO'Brien"", 'MaikaMonroe', 'HannahGross']"
813858,Under the Stadium Lights,"['Drama', 'After', 'a', 'crushing', 'defeat', 'ended', 'their', 'prior', 'season,', 'everyone', 'counted', 'the', 'Abilene', 'Eagles', 'out', 'of', 'title', 'contention.', 'Facing', 'doubts', 'and', 'personal', 'challenges', 'both', 'on', 'and', 'off', 'the', 'field,', 'it', 'takes', 'the', 'guidance', 'of', 'their', 'team', 'chaplain', 'and', 'a', 'surrogate', 'father', 'figure', 'for', 'the', 'players', 'to', 'realize', 'what', 'they', 'can', 'achieve', 'when', 'they', 'stand', 'united.', 'ToddRandall', 'MiloGibson', 'LaurenceFishburne', 'GlennMorshower']"
347616,Grace and Grit,"['Drama', 'Comedy', 'Romance', 'The', 'true', 'love', 'story', 'of', 'iconic', 'philosopher', 'Ken', 'Wilber', 'and', 'his', 'wife', 'Treya', 'in', '1980s', 'California', 'as', 'they', 'fall', 'madly', 'in', 'love', 'and', 'are', 'faced', 'with', 'illness', 'and', 'challenges', 'that', 'threaten', 'to', 'tear', 'them', 'apart.', 'SebastianSiegel', 'MenaSuvari', 'StuartTownsend', 'FrancesFisher']"
615658,Awake,"['Drama', 'Science Fiction', 'Thriller', 'After', 'a', 'sudden', 'global', 'event', 'wipes', 'out', 'all', 'electronics', 'and', 'takes', 'away', 'humankind’s', 'ability', 'to', 'sleep,', 'chaos', 'quickly', 'begins', 'to', 'consume', 'the', 'world.', 'Only', 'Jill,', 'an', 'ex-soldier', 'with', 'a', 'troubled', 'past,', 'may', 'hold', 'the', 'key', 'to', 'a', 'cure', 'in', 'the', 'form', 'of', 'her', 'own', 'daughter.', 'The', 'question', 'is,', 'can', 'Jill', 'safely', 'deliver', 'her', 'daughter', 'and', 'save', 'the', 'world', 'before', 'she', 'herself', 'loses', 'her', 'mind.', 'MarkRaso', 'GinaRodriguez', 'JenniferJasonLeigh', 'BarryPepper']"
467909,In the Heights,"['Drama', 'Music', 'Romance', 'The', 'story', 'of', 'Usnavi,', 'a', 'bodega', 'owner', 'who', 'has', 'mixed', 'feelings', 'about', 'closing', 'his', 'store', 'and', 'retiring', 'to', 'the', 'Dominican', 'Republic', 'or', 'staying', 'in', 'Washington', 'Heights.', 'JonM.Chu', 'AnthonyRamos', 'CoreyHawkins', 'LeslieGrace']"
581726,Infinite,"['Science Fiction', 'Action', 'Thriller', 'Evan', 'McCauley', 'has', 'skills', 'he', 'never', 'learned', 'and', 'memories', 'of', 'places', 'he', 'has', 'never', 'visited.', 'Self-medicated', 'and', 'on', 'the', 'brink', 'of', 'a', 'mental', 'breakdown,', 'a', 'secret', 'group', 'that', 'call', 'themselves', '“Infinites”', 'come', 'to', 'his', 'rescue,', 'revealing', 'that', 'his', 'memories', 'are', 'real.', 'AntoineFuqua', 'MarkWahlberg', 'ChiwetelEjiofor', 'SophieCookson']"
522478,Peter Rabbit 2: The Runaway,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy', 'Bea,', 'Thomas,', 'and', 'the', 'rabbits', 'have', 'created', 'a', 'makeshift', 'family,', 'but', 'despite', 'his', 'best', 'efforts,', 'Peter', 'can’t', 'seem', 'to', 'shake', 'his', 'mischievous', 'reputation.', 'Adventuring', 'out', 'of', 'the', 'garden,', 'Peter', 'finds', 'himself', 'in', 'a', 'world', 'where', 'his', 'mischief', 'is', 'appreciated,', 'but', 'when', 'his', 'family', 'risks', 'everything', 'to', 'come', 'looking', 'for', 'him,', 'Peter', 'must', 'figure', 'out', 'what', 'kind', 'of', 'bunny', 'he', 'wants', 'to', 'be.', 'WillGluck', 'JamesCorden', 'RoseByrne', 'DomhnallGleeson']"
550205,Wish Dragon,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Determined', 'teen', 'Din', 'is', 'longing', 'to', 'reconnect', 'with', 'his', 'childhood', 'best', 'friend', 'when', 'he', 'meets', 'a', 'wish-granting', 'dragon', 'who', 'shows', 'him', 'the', 'magic', 'of', 'possibilities.', 'ChrisAppelhans', 'JimmyWong', 'JohnCho', 'ConstanceWu']"
581644,The Misfits,"['Action', 'Comedy', 'Crime', 'After', 'being', 'recruited', 'by', 'a', 'group', 'of', 'unconventional', 'thieves,', 'renowned', 'criminal', 'Richard', 'Pace', 'finds', 'himself', 'caught', 'up', 'in', 'an', 'elaborate', 'gold', 'heist', 'that', 'promises', 'to', 'have', 'far-reaching', 'implications', 'on', 'his', 'life', 'and', 'the', 'lives', 'of', 'countless', 'others.', 'RennyHarlin', 'PierceBrosnan', 'RamiJaber', 'HermioneCorfield']"
625169,12 Mighty Orphans,"['History', 'Drama', 'Haunted', 'by', 'his', 'mysterious', 'past,', 'a', 'devoted', 'high', 'school', 'football', 'coach', 'leads', 'a', 'scrawny', 'team', 'of', 'orphans', 'to', 'the', 'state', 'championship', 'during', 'the', 'Great', 'Depression', 'and', 'inspires', 'a', 'broken', 'nation', 'along', 'the', 'way.', 'TyRoberts', 'LukeWilson', 'VinessaShaw', 'WayneKnight']"
583116,The House Next Door: Meet the Blacks 2,"['Comedy', 'Horror', 'When', 'bestselling', 'author', 'Carl', 'Black', 'moves', 'his', 'family', 'back', 'to', 'his', 'childhood', 'home,', 'he', 'must', 'team', 'up', 'with', 'oddball', 'neighbors', 'to', 'do', 'battle', 'with', 'a', 'pimp,', 'who', 'may', 'or', 'may', 'not', 'be', 'an', 'actual', 'vampire.', 'DeonTaylor', 'MikeEpps', 'KattWilliams', 'BreshaWebb']"
553592,Queen Bees,"['Romance', 'Comedy', 'Helen', 'is', 'an', 'independent', 'widow', 'who', 'moves', 'into', 'the', 'Pine', 'Grove', 'Senior', 'Community', 'and', 'discovers', 'it’s', 'just', 'like', 'high', 'school', '–', 'full', 'of', 'cliques', 'and', 'flirtatious', 'suitors.', 'What', 'she', 'initially', 'avoids', 'leads', 'her', 'to', 'exactly', 'what', 'she', 'has', 'been', 'missing:', 'new', 'friendships', 'and', 'a', 'chance', 'at', 'love', 'again', 'with', 'newcomer', 'Dan.', 'MichaelLembeck', 'EllenBurstyn', 'JamesCaan', 'Ann-Margret']"
839017,DOMINO: Battle of the Bones,"['Comedy', 'Domino:', 'Battle', 'of', 'the', 'Bones', 'is', 'a', 'feel-good', 'comedy', 'about', 'an', 'elderly', 'black', 'man', 'who', 'teams', 'up', 'with', 'his', 'awkward,', 'white', 'step-grandson', 'to', 'defeat', 'his', 'rival', 'in', 'a', 'domino', 'tournament.', 'BaronDavis,CarlReid,StevenV.VasquezJr.', 'DavidArquette', 'SnoopDogg', 'TomListerJr.']"
522931,Hitman's Wife's Bodyguard,"['Action', 'Comedy', 'Thriller', 'The', 'world’s', 'most', 'lethal', 'odd', 'couple', '–', 'bodyguard', 'Michael', 'Bryce', 'and', 'hitman', 'Darius', 'Kincaid', '–', 'are', 'back', 'on', 'another', 'life-threatening', 'mission.', 'Still', 'unlicensed', 'and', 'under', 'scrutiny,', 'Bryce', 'is', 'forced', 'into', 'action', 'by', ""Darius's"", 'even', 'more', 'volatile', 'wife,', 'the', 'infamous', 'international', 'con', 'artist', 'Sonia', 'Kincaid.', 'As', 'Bryce', 'is', 'driven', 'over', 'the', 'edge', 'by', 'his', 'two', 'most', 'dangerous', 'protectees,', 'the', 'trio', 'get', 'in', 'over', 'their', 'heads', 'in', 'a', 'global', 'plot', 'and', 'soon', 'find', 'that', 'they', 'are', 'all', 'that', 'stand', 'between', 'Europe', 'and', 'a', 'vengeful', 'and', 'powerful', 'madman.', 'PatrickHughes', 'RyanReynolds', 'SamuelL.Jackson', 'SalmaHayek']"
508943,Luca,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Luca', 'and', 'his', 'best', 'friend', 'Alberto', 'experience', 'an', 'unforgettable', 'summer', 'on', 'the', 'Italian', 'Riviera.', 'But', 'all', 'the', 'fun', 'is', 'threatened', 'by', 'a', 'deeply-held', 'secret:', 'they', 'are', 'sea', 'monsters', 'from', 'another', 'world', 'just', 'below', 'the', 'water’s', 'surface.', 'EnricoCasarosa', 'JacobTremblay', 'JackDylanGrazer', 'EmmaBerman']"
607259,Fatherhood,"['Drama', 'Family', 'Comedy', 'A', 'widowed', 'new', 'dad', 'copes', 'with', 'doubts,', 'fears,', 'heartache', 'and', 'dirty', 'diapers', 'as', 'he', 'sets', 'out', 'to', 'raise', 'his', 'daughter', 'on', 'his', 'own.', 'Inspired', 'by', 'a', 'true', 'story.', 'PaulWeitz', 'KevinHart', 'AlfreWoodard', 'LilRelHowery']"
624481,The Birthday Cake,"['Crime', 'Thriller', 'On', 'the', '10th', 'anniversary', 'of', 'his', ""father's"", 'death,', 'Giovanni', 'reluctantly', 'accepts', 'the', 'task', 'of', 'bringing', 'a', 'cake', 'to', 'the', 'home', 'of', 'his', 'uncle,', 'a', 'mob', 'boss,', 'for', 'a', 'celebration.', 'Just', 'two', 'hours', 'into', 'the', 'night,', ""Gio's"", 'life', 'is', 'forever', 'changed.', 'JimmyGiannopoulos', 'ShilohFernandez', 'ValKilmer', 'EwanMcGregor']"
776526,Rita Moreno: Just a Girl Who Decided to Go for It,"['Documentary', 'Rita', 'Moreno', 'defied', 'both', 'her', 'humble', 'upbringing', 'and', 'relentless', 'racism', 'to', 'become', 'one', 'of', 'a', 'select', 'group', 'who', 'have', 'won', 'an', 'Emmy,', 'Grammy,', 'Oscar', 'and', 'Tony', 'Award.', 'Over', 'a', 'seventy', 'year', 'career,', 'she', 'has', 'paved', 'the', 'way', 'for', 'Hispanic-American', 'performers', 'by', 'refusing', 'to', 'be', 'pigeonholed', 'into', 'one-dimensional', 'stereotypes.', 'MariemPérezRiera', 'RitaMoreno', 'EvaLongoria', 'GeorgeChakiris']"
776485,The Sparks Brothers,"['Documentary', 'Music', 'Take', 'a', 'musical', 'odyssey', 'through', 'five', 'weird', 'and', 'wonderful', 'decades', 'with', 'brothers', 'Ron', '&', 'Russell', 'Mael,', 'celebrating', 'the', 'inspiring', 'legacy', 'of', 'Sparks:', 'your', 'favorite', 'band’s', 'favorite', 'band.', 'EdgarWright', 'RonMael', 'RussellMael', 'nan']"
730081,Truman & Tennessee: An Intimate Conversation,"['Documentary', 'The', 'parallel', 'lives', 'of', 'writer', 'Truman', 'Capote', '(1924-84)', 'and', 'playwright', 'Tennessee', 'Williams', '(1911-83):', 'two', 'friends,', 'two', 'geniuses', 'who,', 'while', 'creating', 'sublime', 'works,', 'were', 'haunted', 'by', 'the', 'ghosts', 'of', 'the', 'past,', 'the', 'shadow', 'of', 'constant', 'doubt,', 'the', 'demon', 'of', 'addictions', 'and', 'the', 'blinding,', 'deceptive', 'glare', 'of', 'success.', 'LisaImmordinoVreeland', 'JimParsons', 'ZacharyQuinto', 'nan']"
621300,Stalker,"['Thriller', 'Mystery', 'TV Movie', 'A', 'self', 'help', 'writer', 'and', 'her', 'family', 'become', 'the', 'target', 'of', 'a', 'troubled', 'girl.', 'TylerSavage', 'ChristineKo', 'VincentvanHorn', 'MichaelJoplin']"
695396,Love Spreads,"['Comedy', 'Drama', 'It', 'is', 'time', 'to', 'record', 'the', 'all', 'important', 'second', 'album', 'and', 'Glass', 'Heart', 'is', 'breaking', 'in', 'a', 'million', 'pieces.', 'Away', 'from', 'touring', 'and', 'performing', 'the', 'band', 'is', 'not', 'in', 'harmony,', 'and', 'no', 'amount', 'of', 'history', 'in', 'Rockfield', 'Studios', 'is', 'going', 'to', 'solve', 'that.', 'Three', 'very', 'different', 'songwriters,', 'one', 'desperate', 'producer,', 'a', 'label', 'exec', 'and', 'a', 'keyboard', 'collide.', 'JamieAdams', 'AliaShawkat', 'EizaGonzález', 'ChanelCresswell']"
763040,A Crime on the Bayou,"['Documentary', 'A', 'Crime', 'on', 'the', 'Bayou', 'is', 'the', 'story', 'of', 'Gary', 'Duncan,', 'a', 'Black', 'teenager', 'from', 'Plaquemines', 'Parish,', 'a', 'swampy', 'strip', 'of', 'land', 'south', 'of', 'New', 'Orleans.', 'In', '1966,', 'Duncan', 'tries', 'to', 'break', 'up', 'an', 'argument', 'between', 'white', 'and', 'Black', 'teenagers', 'outside', 'a', 'newly', 'integrated', 'school.', 'He', 'gently', 'lays', 'his', 'hand', 'on', 'a', 'white', 'boy’s', 'arm.', 'The', 'boy', 'recoils', 'like', 'a', 'snake.', 'That', 'night,', 'police', 'burst', 'into', 'Duncan’s', 'trailer', 'and', 'arrest', 'him', 'for', 'assault', 'on', 'a', 'minor.', 'A', 'young', 'Jewish', 'attorney,', 'Richard', 'Sobol,', 'leaves', 'his', 'prestigious', 'D.C.', 'firm', 'to', 'volunteer', 'in', 'New', 'Orleans.', 'With', 'his', 'help,', 'Duncan', 'bravely', 'stands', 'up', 'to', 'a', 'racist', 'legal', 'system', 'powered', 'by', 'a', 'white', 'supremacist', 'boss', 'to', 'challenge', 'his', 'unfair', 'arrest.', 'Their', 'fight', 'goes', 'all', 'the', 'way', 'to', 'the', 'U.S.', 'Supreme', 'Court,', 'and', 'their', 'lifelong', 'friendship', 'is', 'forged.', 'NancyBuirski', 'GaryDuncan', 'RichardSobol', 'nan']"
823461,Good on Paper,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Thriller', 'After', 'years', 'of', 'putting', 'her', 'career', 'ahead', 'of', 'love,', 'stand-up', 'comic', 'Andrea', 'Singer', 'has', 'stumbled', 'upon', 'the', 'perfect', 'guy.', 'On', 'paper,', 'he', 'checks', 'all', 'the', 'boxes', 'but', 'is', 'he', 'everything', 'he', 'appears', 'to', 'be?', 'KimmyGatewood', 'IlizaShlesinger', 'RyanHansen', 'MargaretCho']"
385128,F9,"['Action', 'Crime', 'Thriller', 'Dominic', 'Toretto', 'and', 'his', 'crew', 'battle', 'the', 'most', 'skilled', 'assassin', 'and', 'high-performance', 'driver', ""they've"", 'ever', 'encountered:', 'his', 'forsaken', 'brother.', 'JustinLin', 'VinDiesel', 'JohnCena', 'MichelleRodriguez']"
646207,The Ice Road,"['Action', 'Thriller', 'After', 'a', 'remote', 'diamond', 'mine', 'collapses', 'in', 'far', 'northern', 'Canada,', 'an', 'ice', 'road', 'driver', 'must', 'lead', 'an', 'impossible', 'rescue', 'mission', 'over', 'a', 'frozen', 'ocean', 'to', 'save', 'the', 'trapped', 'miners.', 'JonathanHensleigh', 'LiamNeeson', 'BenjaminWalker', 'AmberMidthunder']"
800497,Werewolves Within,"['Comedy', 'Horror', 'When', 'a', 'proposed', 'pipeline', 'creates', 'hostilities', 'between', 'residents', 'of', 'a', 'small', 'town,', 'a', 'newly-arrived', 'forest', 'ranger', 'must', 'keep', 'the', 'peace', 'after', 'a', 'snowstorm', 'confines', 'the', 'townspeople', 'to', 'an', 'old', 'lodge.', 'But', 'when', 'a', 'mysterious', 'creature', 'begins', 'terrorizing', 'the', 'group,', 'their', 'worst', 'tendencies', 'and', 'prejudices', 'rise', 'to', 'the', 'surface,', 'and', 'it', 'is', 'up', 'to', 'the', 'ranger', 'to', 'keep', 'the', 'residents', 'alive,', 'both', 'from', 'each', 'other', 'and', 'the', 'monster', 'which', 'plagues', 'them.', 'JoshRuben', 'SamRichardson', 'MilanaVayntrub', 'GeorgeBasil']"
